# Site: US-Akn
# Version: 5-5
TIMESTAMP_START,TIMESTAMP_END,USTAR_1_2_1,WD_1_2_1,WS_1_2_1,FC_1_2_1,H_1_2_1,LE_1_2_1
201109181630,201109181700,0.568,47.21,1.688,-2.28,30.754,14.557
201109181700,201109181730,0.395,50.474,1.304,-0.937,16.162,10.839
201109181730,201109181800,0.602,52.835,1.74,-0.87,12.623,19.533
201109181800,201109181830,0.461,53.19,1.489,0.915,-3.324,7.357
201109181830,201109181900,0.475,46.989,1.348,2.593,-7.676,7.795
201109181900,201109181930,0.423,46.819,1.227,2.293,-7.707,4.208
201109181930,201109182000,0.469,54.381,1.343,1.535,-6.783,2.217
201109182000,201109182030,0.381,53.042,1.116,2.415,-7.032,3.112
201109182030,201109182100,0.473,45.857,1.363,1.387,-7.151,3.27
201109182100,201109182130,0.438,48.691,1.25,1.209,-7.15,1.473
201109182130,201109182200,0.437,57.786,1.252,1.341,-6.955,2.809
201109182200,201109182230,0.46,50.414,1.265,1.824,-7.629,4.691
201109182230,201109182300,0.379,45.628,1.091,0.31,-6.974,1.042
201109182300,201109182330,0.45,52.541,1.311,1.872,-8.732,8.177
201109182330,201109190000,0.373,50.82,1.128,1.667,-8.472,10.943
201109190000,201109190030,0.554,41.187,1.539,2.327,-10.304,18.214
201109190030,201109190100,0.511,47.487,1.568,1.402,-8.921,10.311
201109190100,201109190130,0.472,50.8,1.334,1.204,-9.021,4.954
201109190130,201109190200,0.524,51.057,1.625,0.834,-4.916,0.156
201109190200,201109190230,0.694,42.007,2.136,1.782,-3.224,-0.228
201109190230,201109190300,0.49,48.542,1.433,1.264,-6.182,-3.203
201109190300,201109190330,0.498,48.044,1.436,2.555,-5.418,-2.321
201109190330,201109190400,0.475,54.998,1.546,1.218,-4.263,-1.759
201109190400,201109190430,0.453,58.301,1.326,1.248,-4.728,0.785
201109190430,201109190500,0.355,66.443,1.155,0.992,-3.745,1.666
201109190500,201109190530,0.533,68.36,1.717,0.578,-0.724,-0.443
201109190530,201109190600,0.464,66.28,1.308,0.834,-0.311,-3.42
201109190600,201109190630,0.494,60.654,1.361,0.144,0.954,-4.03
201109190630,201109190700,0.482,60.87,1.466,-1.433,7.208,0.415
201109190700,201109190730,0.594,68.81,1.763,-1.887,19.44,9.846
201109190730,201109190800,0.572,67.979,1.792,-3.896,30.729,17.154
201109190800,201109190830,0.601,68.668,1.939,-7.016,64.174,29.169
201109190830,201109190900,0.667,71.869,2.248,-12.123,139.52,54.563
201109190900,201109190930,0.68,66.572,2.357,-13.628,216.341,56.837
201109190930,201109191000,0.683,78.311,2.33,-15.58,252.395,77.972
201109191000,201109191030,0.693,77.326,1.798,-15.198,318.959,104.234
201109191030,201109191100,0.653,85.566,2.093,-17.231,305.129,130.63
201109191100,201109191130,0.527,72.927,1.492,-15.796,388.61,107.12
201109191130,201109191200,0.459,77.65,1.53,-13.093,334.746,89.13
201109191200,201109191230,0.529,75.786,1.464,-9.947,292.423,55.023
201109191230,201109191300,0.432,64.188,1.05,-8.76,168.527,50.529
201109191300,201109191330,0.517,80.128,1.206,-11.86,302.571,84.552
201109191330,201109191400,0.379,44.727,1.252,-6.616,173.427,52.484
201109191400,201109191430,0.554,44.95,1.564,-7.725,186.179,43.899
201109191430,201109191500,0.523,75.952,1.606,-8.477,154.157,48.363
201109191500,201109191530,0.526,61.328,1.411,-7.399,266.515,64.059
201109191530,201109191600,0.528,92.626,2.043,-6.148,74.967,38.415
201109191600,201109191630,0.446,72.316,1.56,-4.137,60.783,26.659
201109191630,201109191700,0.468,93.832,1.656,-2.892,43.835,30.911
201109191700,201109191730,0.506,63.521,1.639,-1.547,44.037,17.903
201109191730,201109191800,0.366,71.696,1.203,-0.329,1.794,3.572
201109191800,201109191830,0.337,69.967,1.076,0.715,-10.344,-0.136
201109191830,201109191900,0.253,90.426,0.798,0.429,-13.897,-3.476
201109191900,201109191930,0.199,83.769,0.665,0.359,-17.363,-2.821
201109191930,201109192000,0.163,73.736,0.705,0.749,-16.685,-1.533
201109192000,201109192030,0.185,71.555,0.8,1.64,-20.609,-4.773
201109192030,201109192100,0.348,39.083,1.161,2.439,-35.123,7.259
201109192100,201109192130,0.372,43.729,1.229,2.512,-34.815,9.79
201109192130,201109192200,0.318,53.478,1.212,1.209,-24.981,1.321
201109192200,201109192230,0.358,73.156,1.309,0.956,-15.85,-3.239
201109192230,201109192300,0.258,33.157,0.891,0.67,-7.459,-3.816
201109192300,201109192330,0.203,37.698,0.686,1.377,-3.553,-4.22
201109192330,201109200000,0.18,38.905,0.577,2.903,-1.097,-1.825
201109200000,201109200030,0.165,31.246,0.585,2.009,-0.904,-5.576
201109200030,201109200100,0.149,19.004,0.5,0.46,-1.001,-6.328
201109200100,201109200130,0.236,88.827,1.066,0.412,-3.172,-6.79
201109200130,201109200200,0.349,105.648,1.37,1.213,-9.312,-10.224
201109200200,201109200230,0.414,116.425,1.318,2.651,-1.724,-24.414
201109200230,201109200300,0.288,84.4,1.015,1.065,-1.584,-12.935
201109200300,201109200330,0.168,45.624,0.612,0.306,0.099,-3.812
201109200330,201109200400,-9999,-9999,-9999,-9999,-9999,-9999
201109200400,201109200430,0.163,17.699,0.5,4.898,2.336,-12.669
201109200430,201109200500,-9999,-9999,-9999,-9999,-9999,-9999
201109200500,201109200530,-9999,-9999,-9999,-9999,-9999,-9999
201109200530,201109200600,-9999,-9999,-9999,-9999,-9999,-9999
201109200600,201109200630,-9999,-9999,-9999,-9999,-9999,-9999
201109200630,201109200700,0.296,24.646,1.007,6.957,-24.399,36.298
201109200700,201109200730,0.254,28.893,0.89,-4.282,-14.649,93.295
201109200730,201109200800,0.328,42.281,1.083,-0.106,-4.773,30.807
201109200800,201109200830,0.421,49.381,1.412,-2.594,25.95,52.054
201109200830,201109200900,0.437,46.265,1.656,-8.032,65.154,64.224
201109200900,201109200930,0.466,46.346,1.245,-8.369,108.078,104.992
201109200930,201109201000,0.61,96.623,1.416,-12.886,257.34,171.308
201109201000,201109201030,0.532,80.872,1.577,-18.189,271.935,120.863
201109201030,201109201100,0.517,80.826,1.717,-14.149,180.769,105.27
201109201100,201109201130,-9999,-9999,-9999,-9999,-9999,-9999
201109201130,201109201200,0.626,70.873,1.782,-10.666,194.295,96.826
201109201200,201109201230,0.685,73.701,1.924,-13.036,254.668,105.502
201109201230,201109201300,0.653,58.505,2.251,-10.458,260.109,60.798
201109201300,201109201330,0.59,54.805,1.6,-12.946,278.259,81.315
201109201330,201109201400,0.662,65.358,2.108,-7.476,191.123,61.356
201109201400,201109201430,0.669,61.588,2.062,-10.143,208.934,63.134
201109201430,201109201500,0.686,56.328,1.946,-9.791,276.784,33.992
201109201500,201109201530,0.745,77.239,2.253,-10.259,204.163,38.76
201109201530,201109201600,0.753,64.553,2.342,-9.79,190.109,55.266
201109201600,201109201630,0.786,88.135,2.285,-5.563,122.93,38.988
201109201630,201109201700,-9999,-9999,-9999,-9999,-9999,-9999
201109201700,201109201730,-9999,-9999,-9999,-9999,-9999,-9999
201109201730,201109201800,-9999,-9999,-9999,-9999,-9999,-9999
201109201800,201109201830,-9999,-9999,-9999,-9999,-9999,-9999
201109201830,201109201900,-9999,-9999,-9999,-9999,-9999,-9999
201109201900,201109201930,-9999,-9999,-9999,-9999,-9999,-9999
201109201930,201109202000,-9999,-9999,-9999,-9999,-9999,-9999
201109202000,201109202030,-9999,-9999,-9999,-9999,-9999,-9999
201109202030,201109202100,-9999,-9999,-9999,-9999,-9999,-9999
201109202100,201109202130,-9999,-9999,-9999,-9999,-9999,-9999
201109202130,201109202200,-9999,-9999,-9999,-9999,-9999,-9999
201109202200,201109202230,-9999,-9999,-9999,-9999,-9999,-9999
201109202230,201109202300,-9999,-9999,-9999,-9999,-9999,-9999
201109202300,201109202330,0.425,97.046,1.421,4.531,-11.252,17.218
201109202330,201109210000,0.417,102.666,1.514,1.692,-15.382,17.17
201109210000,201109210030,0.381,112.404,1.317,3.607,-15.404,17.747
201109210030,201109210100,0.362,122.168,1.213,2.667,-13.392,14.451
201109210100,201109210130,0.365,112.75,1.276,2.758,-14.555,15.179
201109210130,201109210200,0.32,112.081,1.08,1.005,-10.56,9.489
201109210200,201109210230,0.255,112.502,1.108,2.04,-7.942,7.107
201109210230,201109210300,0.309,106.262,1.223,1.401,-5.968,7.129
201109210300,201109210330,0.309,103.26,1.233,2.23,-6.427,7.112
201109210330,201109210400,0.327,114.935,1.251,1.934,-4.719,7.516
201109210400,201109210430,0.318,109.279,1.111,2.631,-8.078,12.037
201109210430,201109210500,0.262,108.208,1.126,1.498,-6.225,6.591
201109210500,201109210530,-9999,-9999,-9999,-9999,-9999,-9999
201109210530,201109210600,0.397,115.835,1.398,7.298,-5.838,10.004
201109210600,201109210630,0.386,138.097,1.489,2.815,-3.239,4.144
201109210630,201109210700,0.438,149.701,1.62,7.988,-10.26,7.253
201109210700,201109210730,-9999,-9999,-9999,-9999,-9999,-9999
201109210730,201109210800,-9999,-9999,-9999,-9999,-9999,-9999
201109210800,201109210830,-9999,-9999,-9999,-9999,-9999,-9999
201109210830,201109210900,-9999,-9999,-9999,-9999,-9999,-9999
201109210900,201109210930,-9999,-9999,-9999,-9999,-9999,-9999
201109210930,201109211000,0.483,166.411,1.555,-5.055,12.048,193.761
201109211000,201109211030,0.514,160.135,2.148,-7.325,20.667,96.894
201109211030,201109211100,0.648,159.036,2.276,-9.888,155.324,241.342
201109211100,201109211130,0.595,166.087,2.073,-8.711,119.74,207.391
201109211130,201109211200,0.601,185.177,1.839,-7.103,162.614,224.134
201109211200,201109211230,0.435,228.251,1.46,-7.439,175.473,200.882
201109211230,201109211300,0.263,235.679,0.872,-4.215,45.91,125.888
201109211300,201109211330,0.334,236.127,1.197,-6.896,51.379,154.683
201109211330,201109211400,0.618,177.562,2.328,-9.125,129.989,152.313
201109211400,201109211430,0.468,157.911,1.422,-2.459,72.645,100.031
201109211430,201109211500,0.57,175.198,1.965,-6.103,162.685,161.67
201109211500,201109211530,0.539,155.88,1.714,-4.356,75.277,101.199
201109211530,201109211600,0.595,162.051,2.299,-6.36,85.805,105.589
201109211600,201109211630,0.601,157.737,2.237,-6.95,63.45,104.442
201109211630,201109211700,0.467,159.9,1.643,-2.691,2.395,82.305
201109211700,201109211730,0.473,171.858,1.903,-0.058,-13.688,38.593
201109211730,201109211800,-9999,-9999,-9999,-9999,-9999,-9999
201109211800,201109211830,0.534,321.975,2.343,4.755,20.753,22.923
201109211830,201109211900,-9999,-9999,-9999,-9999,-9999,-9999
201109211900,201109211930,-9999,-9999,-9999,-9999,-9999,-9999
201109211930,201109212000,-9999,-9999,-9999,-9999,-9999,-9999
201109212000,201109212030,-9999,-9999,-9999,-9999,-9999,-9999
201109212030,201109212100,-9999,-9999,-9999,-9999,-9999,-9999
201109212100,201109212130,-9999,-9999,-9999,-9999,-9999,-9999
201109212130,201109212200,-9999,-9999,-9999,-9999,-9999,-9999
201109212200,201109212230,-9999,-9999,-9999,-9999,-9999,-9999
201109212230,201109212300,-9999,-9999,-9999,-9999,-9999,-9999
201109212300,201109212330,-9999,-9999,-9999,-9999,-9999,-9999
201109212330,201109220000,-9999,-9999,-9999,-9999,-9999,-9999
201109220000,201109220030,-9999,-9999,-9999,-9999,-9999,-9999
201109220030,201109220100,-9999,-9999,-9999,-9999,-9999,-9999
201109220100,201109220130,-9999,-9999,-9999,-9999,-9999,-9999
201109220130,201109220200,-9999,-9999,-9999,-9999,-9999,-9999
201109220200,201109220230,-9999,-9999,-9999,-9999,-9999,-9999
201109220230,201109220300,-9999,-9999,-9999,-9999,-9999,-9999
201109220300,201109220330,-9999,-9999,-9999,-9999,-9999,-9999
201109220330,201109220400,-9999,-9999,-9999,-9999,-9999,-9999
201109220400,201109220430,-9999,-9999,-9999,-9999,-9999,-9999
201109220430,201109220500,-9999,-9999,-9999,-9999,-9999,-9999
201109220500,201109220530,-9999,-9999,-9999,-9999,-9999,-9999
201109220530,201109220600,-9999,-9999,-9999,-9999,-9999,-9999
201109220600,201109220630,-9999,-9999,-9999,-9999,-9999,-9999
201109220630,201109220700,-9999,-9999,-9999,-9999,-9999,-9999
201109220700,201109220730,-9999,-9999,-9999,-9999,-9999,-9999
201109220730,201109220800,-9999,-9999,-9999,-9999,-9999,-9999
201109220800,201109220830,-9999,-9999,-9999,-9999,-9999,-9999
201109220830,201109220900,-9999,-9999,-9999,-9999,-9999,-9999
201109220900,201109220930,-9999,-9999,-9999,-9999,-9999,-9999
201109220930,201109221000,-9999,-9999,-9999,-9999,-9999,-9999
201109221000,201109221030,-9999,-9999,-9999,-9999,-9999,-9999
201109221030,201109221100,-9999,-9999,-9999,-9999,-9999,-9999
201109221100,201109221130,0.429,36.75,1.518,35.801,63.297,-136.204
201109221130,201109221200,0.466,87.414,1.419,-10.391,57.151,221.348
201109221200,201109221230,0.449,84.672,1.641,-13.466,117.914,293.508
201109221230,201109221300,0.445,49.183,1.12,-10.99,137.925,383.527
201109221300,201109221330,0.421,73.577,1.468,-11.794,107.13,225.835
201109221330,201109221400,0.404,87.963,1.028,-10.015,34.277,232.0
201109221400,201109221430,0.435,116.638,1.228,-10.927,60.658,246.404
201109221430,201109221500,0.262,114.1,0.902,-9.244,33.06,127.112
201109221500,201109221530,0.284,143.761,0.881,-5.884,9.299,148.861
201109221530,201109221600,0.2,149.624,0.78,-1.716,-8.867,35.131
201109221600,201109221630,0.236,114.615,0.897,-1.074,-9.971,27.726
201109221630,201109221700,-9999,-9999,-9999,-9999,-9999,-9999
201109221700,201109221730,-9999,-9999,-9999,-9999,-9999,-9999
201109221730,201109221800,-9999,-9999,-9999,-9999,-9999,-9999
201109221800,201109221830,0.085,116.904,0.581,-0.147,-5.425,7.9
201109221830,201109221900,0.159,63.171,0.604,2.193,-12.758,9.78
201109221900,201109221930,0.192,73.916,0.889,2.059,-14.407,6.811
201109221930,201109222000,-9999,-9999,-9999,-9999,-9999,-9999
201109222000,201109222030,-9999,-9999,-9999,-9999,-9999,-9999
201109222030,201109222100,0.118,66.388,0.657,2.978,-8.456,-1.505
201109222100,201109222130,0.234,92.026,1.025,2.307,-13.035,-5.605
201109222130,201109222200,0.194,97.469,0.838,1.631,-9.821,0.084
201109222200,201109222230,0.2,116.243,1.037,1.697,-7.601,-0.322
201109222230,201109222300,0.177,99.037,0.513,2.818,-6.922,-3.436
201109222300,201109222330,0.126,95.842,0.739,1.25,-4.89,-2.122
201109222330,201109230000,0.145,129.462,0.561,1.151,-3.806,-1.81
201109230000,201109230030,0.082,85.831,0.415,0.629,-2.302,-1.128
201109230030,201109230100,0.108,58.226,0.423,1.806,-4.09,-2.136
201109230100,201109230130,0.068,95.194,0.392,1.035,-1.688,-0.848
201109230130,201109230200,0.201,107.768,0.934,0.502,-1.668,-35.045
201109230200,201109230230,-9999,-9999,-9999,-9999,-9999,-9999
201109230230,201109230300,-9999,-9999,-9999,-9999,-9999,-9999
201109230300,201109230330,-9999,-9999,-9999,-9999,-9999,-9999
201109230330,201109230400,-9999,-9999,-9999,-9999,-9999,-9999
201109230400,201109230430,-9999,-9999,-9999,-9999,-9999,-9999
201109230430,201109230500,-9999,-9999,-9999,-9999,-9999,-9999
201109230500,201109230530,-9999,-9999,-9999,-9999,-9999,-9999
201109230530,201109230600,-9999,-9999,-9999,-9999,-9999,-9999
201109230600,201109230630,-9999,-9999,-9999,-9999,-9999,-9999
201109230630,201109230700,-9999,-9999,-9999,-9999,-9999,-9999
201109230700,201109230730,-9999,-9999,-9999,-9999,-9999,-9999
201109230730,201109230800,-9999,-9999,-9999,-9999,-9999,-9999
201109230800,201109230830,-9999,-9999,-9999,-9999,-9999,-9999
201109230830,201109230900,-9999,-9999,-9999,-9999,-9999,-9999
201109230900,201109230930,-9999,-9999,-9999,-9999,-9999,-9999
201109230930,201109231000,-9999,-9999,-9999,-9999,-9999,-9999
201109231000,201109231030,-9999,-9999,-9999,-9999,-9999,-9999
201109231030,201109231100,0.456,179.511,1.302,-10.324,162.446,386.385
201109231100,201109231130,0.532,273.116,1.72,-6.764,97.951,307.075
201109231130,201109231200,0.546,297.368,2.193,-8.268,39.681,250.644
201109231200,201109231230,0.522,293.92,1.95,-12.469,135.927,230.48
201109231230,201109231300,0.526,311.575,2.028,-9.951,81.139,208.229
201109231300,201109231330,0.546,307.85,1.944,-11.723,148.358,259.902
201109231330,201109231400,0.456,315.414,1.792,-8.109,112.452,185.005
201109231400,201109231430,0.284,308.278,1.149,-9.801,79.856,205.609
201109231430,201109231500,0.468,296.074,1.743,-7.035,19.647,174.338
201109231500,201109231530,0.234,299.319,1.17,-4.304,8.39,113.245
201109231530,201109231600,0.48,299.003,1.582,-6.126,88.049,296.455
201109231600,201109231630,0.301,318.0,1.185,0.59,52.031,172.826
201109231630,201109231700,0.228,340.16,0.776,-2.231,17.849,82.498
201109231700,201109231730,0.135,81.532,0.468,-3.667,-5.377,60.627
201109231730,201109231800,0.042,339.554,0.334,-0.777,-0.774,9.799
201109231800,201109231830,0.146,140.511,0.678,-0.303,-7.91,-9.134
201109231830,201109231900,0.105,148.843,0.683,0.213,-7.316,1.822
201109231900,201109231930,0.082,148.07,0.686,0.484,-7.431,0.56
201109231930,201109232000,0.058,125.563,0.567,0.21,-4.371,-1.029
201109232000,201109232030,0.034,91.364,0.529,0.337,-4.745,-1.467
201109232030,201109232100,0.102,88.093,0.712,1.486,-11.708,-3.051
201109232100,201109232130,0.118,107.879,0.65,0.604,-11.307,-1.615
201109232130,201109232200,0.177,129.285,0.938,1.106,-9.923,0.218
201109232200,201109232230,0.249,140.215,1.01,4.286,-21.002,1.673
201109232230,201109232300,0.155,122.192,0.795,1.318,-15.073,-3.574
201109232300,201109232330,0.13,145.499,0.644,0.722,-11.773,-4.971
201109232330,201109240000,0.064,83.826,0.494,0.171,-5.448,-2.409
201109240000,201109240030,0.11,93.221,0.716,0.953,-12.815,-6.392
201109240030,201109240100,0.132,93.9,0.593,1.011,-10.551,-8.221
201109240100,201109240130,0.1,75.021,0.522,2.625,-11.608,-12.652
201109240130,201109240200,0.037,4.133,0.418,0.389,-1.186,-2.481
201109240200,201109240230,0.092,64.092,0.603,0.775,-1.53,-3.458
201109240230,201109240300,0.162,122.057,0.676,1.488,-3.246,-5.285
201109240300,201109240330,0.276,132.041,1.064,6.938,-9.996,-5.264
201109240330,201109240400,0.341,138.504,1.483,7.187,-19.441,23.374
201109240400,201109240430,0.252,162.515,0.816,7.338,-13.997,12.053
201109240430,201109240500,0.133,227.94,0.804,2.123,-8.768,2.395
201109240500,201109240530,0.103,281.509,0.597,1.424,-7.748,0.456
201109240530,201109240600,0.073,20.659,0.467,1.964,-3.299,1.687
201109240600,201109240630,0.151,87.937,0.556,3.443,-4.314,2.107
201109240630,201109240700,0.129,95.123,0.633,0.893,2.27,1.723
201109240700,201109240730,0.126,82.33,0.527,-0.188,6.846,3.482
201109240730,201109240800,0.165,111.808,0.405,1.854,10.074,6.087
201109240800,201109240830,0.245,115.6,1.151,-3.83,22.956,11.562
201109240830,201109240900,0.188,129.074,0.646,-3.541,42.096,23.864
201109240900,201109240930,0.116,275.138,0.699,-8.234,25.008,33.876
201109240930,201109241000,0.123,57.401,0.568,-5.645,24.76,30.11
201109241000,201109241030,0.147,84.939,0.633,-12.721,80.034,64.12
201109241030,201109241100,0.271,55.797,0.91,-15.5,154.888,121.691
201109241100,201109241130,0.236,323.871,1.152,-5.735,118.354,121.263
201109241130,201109241200,0.281,34.821,0.972,-10.184,129.771,136.589
201109241200,201109241230,0.375,304.935,1.233,-6.985,174.796,245.538
201109241230,201109241300,-9999,-9999,-9999,-9999,-9999,-9999
201109241300,201109241330,-9999,-9999,-9999,-9999,-9999,-9999
201109241330,201109241400,-9999,-9999,-9999,-9999,-9999,-9999
201109241400,201109241430,-9999,-9999,-9999,-9999,-9999,-9999
201109241430,201109241500,0.485,124.63,1.638,-10.345,40.772,265.086
201109241500,201109241530,0.324,108.784,1.208,-7.734,-14.84,120.775
201109241530,201109241600,0.278,109.819,1.084,-4.896,-18.928,77.19
201109241600,201109241630,0.328,106.435,1.0,-6.497,4.041,111.191
201109241630,201109241700,0.455,122.68,1.419,-8.845,8.866,153.329
201109241700,201109241730,0.311,120.215,1.186,-4.407,-19.073,56.859
201109241730,201109241800,0.34,115.88,1.238,-0.475,-22.452,19.51
201109241800,201109241830,0.467,116.739,1.77,3.67,-22.456,30.594
201109241830,201109241900,0.432,117.775,1.593,2.561,-14.85,6.127
201109241900,201109241930,0.565,114.821,1.951,5.26,-10.703,-5.301
201109241930,201109242000,0.502,122.525,1.704,3.676,-9.769,-0.501
201109242000,201109242030,0.489,123.159,1.373,4.492,-8.134,2.969
201109242030,201109242100,0.507,118.983,1.502,5.361,-14.074,26.64
201109242100,201109242130,0.431,123.495,1.381,3.872,-19.422,12.111
201109242130,201109242200,0.355,135.349,1.154,2.239,-16.395,2.546
201109242200,201109242230,0.332,130.299,1.061,1.729,-5.918,-2.206
201109242230,201109242300,0.31,159.367,1.051,3.87,-6.51,-8.635
201109242300,201109242330,0.308,149.781,1.147,1.41,-9.38,-6.922
201109242330,201109250000,0.22,128.028,0.821,1.049,-13.071,-4.403
201109250000,201109250030,0.12,121.405,0.629,0.87,-7.464,-4.805
201109250030,201109250100,0.124,105.798,0.537,0.847,-4.333,-3.151
201109250100,201109250130,0.134,62.253,0.462,1.709,-3.895,-6.056
201109250130,201109250200,0.134,65.402,0.527,1.508,-1.696,-5.012
201109250200,201109250230,0.226,82.655,0.852,4.313,-2.176,-5.873
201109250230,201109250300,0.25,73.588,0.749,7.568,1.574,-7.415
201109250300,201109250330,0.263,102.784,0.853,4.444,-0.644,-10.916
201109250330,201109250400,0.249,101.887,0.724,5.451,-2.253,-3.977
201109250400,201109250430,0.22,87.68,0.749,1.467,-0.811,0.784
201109250430,201109250500,0.211,64.088,0.642,4.769,1.381,3.852
201109250500,201109250530,0.212,72.663,0.838,4.725,0.159,5.914
201109250530,201109250600,0.252,95.294,0.939,1.944,-1.408,1.128
201109250600,201109250630,0.199,74.586,0.798,4.722,-1.163,7.748
201109250630,201109250700,0.233,45.756,0.697,8.49,2.027,13.239
201109250700,201109250730,0.267,81.015,0.885,3.277,5.488,13.088
201109250730,201109250800,0.303,92.297,1.031,4.257,17.567,18.06
201109250800,201109250830,0.31,80.157,1.011,-1.314,49.065,21.084
201109250830,201109250900,0.245,109.798,0.847,0.228,32.942,17.332
201109250900,201109250930,0.268,78.668,0.766,-3.028,40.449,15.405
201109250930,201109251000,0.271,111.78,1.002,-4.452,66.108,29.205
201109251000,201109251030,0.316,94.291,0.839,-6.524,63.834,40.873
201109251030,201109251100,0.303,116.62,0.905,-8.461,86.661,81.652
201109251100,201109251130,0.255,145.618,0.688,-10.179,118.231,132.092
201109251130,201109251200,0.182,171.038,0.607,-6.681,81.571,238.983
201109251200,201109251230,0.33,88.144,0.651,-6.689,206.484,173.147
201109251230,201109251300,0.307,136.306,0.885,-5.901,126.562,136.566
201109251300,201109251330,0.419,104.737,1.284,-12.754,99.492,240.925
201109251330,201109251400,0.364,111.385,1.138,-5.935,20.257,133.589
201109251400,201109251430,0.279,131.93,1.021,-2.421,-19.356,72.061
201109251430,201109251500,0.103,312.921,0.715,2.35,-7.288,35.008
201109251500,201109251530,0.175,200.119,0.987,-3.947,-1.533,18.123
201109251530,201109251600,0.4,149.448,1.657,2.955,-2.104,82.001
201109251600,201109251630,-9999,-9999,-9999,-9999,-9999,-9999
201109251630,201109251700,-9999,-9999,-9999,-9999,-9999,-9999
201109251700,201109251730,-9999,-9999,-9999,-9999,-9999,-9999
201109251730,201109251800,-9999,-9999,-9999,-9999,-9999,-9999
201109251800,201109251830,-9999,-9999,-9999,-9999,-9999,-9999
201109251830,201109251900,-9999,-9999,-9999,-9999,-9999,-9999
201109251900,201109251930,0.115,94.176,0.615,2.875,-7.702,21.873
201109251930,201109252000,0.306,116.334,1.284,5.672,-12.825,12.813
201109252000,201109252030,0.207,109.676,0.908,0.154,-8.527,-3.933
201109252030,201109252100,0.306,127.871,1.17,1.336,-9.905,-9.739
201109252100,201109252130,0.368,124.155,1.326,3.594,-21.646,12.156
201109252130,201109252200,0.399,111.11,1.64,3.506,-22.938,24.687
201109252200,201109252230,0.407,112.171,1.627,4.915,-22.474,38.442
201109252230,201109252300,0.286,97.774,1.396,1.833,-20.787,12.839
201109252300,201109252330,0.321,125.924,1.162,3.526,-16.255,3.784
201109252330,201109260000,0.288,122.953,0.73,2.96,-9.076,-13.939
201109260000,201109260030,0.234,89.817,0.693,3.392,-9.969,-9.42
201109260030,201109260100,0.365,121.694,1.049,3.888,-12.617,0.679
201109260100,201109260130,0.262,136.253,1.02,1.972,-11.589,1.47
201109260130,201109260200,0.226,134.744,0.924,1.668,-9.618,0.181
201109260200,201109260230,0.288,137.932,1.243,4.655,-13.358,-0.329
201109260230,201109260300,0.413,141.667,1.739,5.432,-14.142,3.46
201109260300,201109260330,0.39,137.081,1.508,4.043,-20.015,10.764
201109260330,201109260400,0.508,139.685,1.669,5.174,-15.359,13.702
201109260400,201109260430,0.398,139.648,1.43,4.04,-9.982,11.548
201109260430,201109260500,0.35,139.34,1.267,3.332,-10.751,9.093
201109260500,201109260530,0.316,148.552,0.949,3.687,-6.173,3.579
201109260530,201109260600,0.303,153.022,1.134,3.433,-2.426,0.929
201109260600,201109260630,0.214,156.683,0.878,3.281,-2.333,-3.459
201109260630,201109260700,-9999,-9999,-9999,-9999,-9999,-9999
201109260700,201109260730,-9999,-9999,-9999,-9999,-9999,-9999
201109260730,201109260800,-9999,-9999,-9999,-9999,-9999,-9999
201109260800,201109260830,-9999,-9999,-9999,-9999,-9999,-9999
201109260830,201109260900,-9999,-9999,-9999,-9999,-9999,-9999
201109260900,201109260930,-9999,-9999,-9999,-9999,-9999,-9999
201109260930,201109261000,0.466,189.967,1.731,-3.509,71.85,149.59
201109261000,201109261030,0.322,216.655,1.242,-6.539,32.283,114.884
201109261030,201109261100,0.417,234.806,1.171,-6.96,13.415,148.032
201109261100,201109261130,0.572,235.636,1.671,-10.897,95.138,237.8
201109261130,201109261200,0.556,224.947,1.59,-3.801,80.238,295.248
201109261200,201109261230,0.562,239.002,1.851,-12.423,136.398,336.446
201109261230,201109261300,0.579,241.936,1.887,-11.905,140.768,331.549
201109261300,201109261330,0.639,238.962,1.827,-14.378,198.89,375.111
201109261330,201109261400,0.564,234.107,1.681,-5.537,152.106,299.718
201109261400,201109261430,0.543,220.89,1.609,-3.054,37.47,213.004
201109261430,201109261500,0.342,258.734,1.008,-2.481,104.839,238.798
201109261500,201109261530,0.339,226.553,1.317,-8.314,80.2,228.276
201109261530,201109261600,-9999,-9999,-9999,-9999,-9999,-9999
201109261600,201109261630,-9999,-9999,-9999,-9999,-9999,-9999
201109261630,201109261700,1.253,148.946,4.293,-3.171,166.343,174.54
201109261700,201109261730,-9999,-9999,-9999,-9999,-9999,-9999
201109261730,201109261800,-9999,-9999,-9999,-9999,-9999,-9999
201109261800,201109261830,-9999,-9999,-9999,-9999,-9999,-9999
201109261830,201109261900,-9999,-9999,-9999,-9999,-9999,-9999
201109261900,201109261930,-9999,-9999,-9999,-9999,-9999,-9999
201109261930,201109262000,-9999,-9999,-9999,-9999,-9999,-9999
201109262000,201109262030,-9999,-9999,-9999,-9999,-9999,-9999
201109262030,201109262100,-9999,-9999,-9999,-9999,-9999,-9999
201109262100,201109262130,-9999,-9999,-9999,-9999,-9999,-9999
201109262130,201109262200,-9999,-9999,-9999,-9999,-9999,-9999
201109262200,201109262230,-9999,-9999,-9999,-9999,-9999,-9999
201109262230,201109262300,-9999,-9999,-9999,-9999,-9999,-9999
201109262300,201109262330,-9999,-9999,-9999,-9999,-9999,-9999
